frame,time_seconds,target_speed_kmh,speed_kmh,speed_error_kmh,pid_command,throttle,brake,steer,location_x,location_y,location_z
43394,17.05,0.0,1.0276031834292876e-05,-1.0276031834292876e-05,-0.07543224413697756,0.0,0.060345795309582055,0.0,19.720605850219727,-57.56332778930664,0.001876296941190958
43395,17.1,0.0,0.21768121503753696,-0.21768121503753696,0.015255251046708895,0.01144143828503167,0.0,0.0,19.719520568847656,-57.56330871582031,0.0018820571713149548
43396,17.15,0.0,1.0094327008231403e-05,-1.0094327008231403e-05,-0.07554538350560142,0.0,0.06043630680448114,0.0,19.719961166381836,-57.56331253051758,0.001876296941190958
43397,17.2,0.0,0.2178137215599193,-0.2178137215599193,0.015153114950092602,0.011364836212569451,0.0,0.0,19.718873977661133,-57.56329345703125,0.0018820571713149548
43398,17.25,0.0,1.0138683549278266e-05,-1.0138683549278266e-05,-0.07569736788617287,0.0,0.0605578943089383,0.0,19.719314575195312,-57.56330108642578,0.001876296941190958
43399,17.3,0.0,0.217830417525405,-0.217830417525405,0.015059090552522646,0.011294317914391984,0.0,0.0,19.71822738647461,-57.56327819824219,0.0018820571713149548
43400,17.35,0.0,1.1917658501911378e-05,-1.1917658501911378e-05,-0.07580467578787267,0.0,0.06064374063029814,0.0,19.71866798400879,-57.56328582763672,0.001876296941190958
43401,17.4,0.0,0.21795044871694205,-0.21795044871694205,0.014954944322408164,0.011216208241806122,0.0,0.0,19.717580795288086,-57.56326675415039,0.0018820952391251922
43402,17.45,0.0,1.1253878311582068e-05,-1.1253878311582068e-05,-0.07595279120124765,0.0,0.06076223296099812,0.0,19.718021392822266,-57.56326675415039,0.0018763351254165173
43403,17.5,0.0,0.21806427936391365,-0.21806427936391365,0.014859637256756219,0.011144727942567163,0.0,0.0,19.716930389404297,-57.56324768066406,0.0018821334233507514
43404,17.55,0.0,1.1321342167779212e-05,-1.1321342167779212e-05,-0.07609501534103832,0.0,0.06087601227283066,0.0,19.717370986938477,-57.56325149536133,0.0018763351254165173
43405,17.6,0.0,0.2180413197926899,-0.2180413197926899,0.014765286085385923,0.011073964564039442,0.0,0.0,19.716279983520508,-57.563232421875,0.0018820952391251922
43406,17.65,0.0,1.1275823940768592e-05,-1.1275823940768592e-05,-0.07618864394462561,0.0,0.060950915155700496,0.0,19.716720581054688,-57.563236236572266,0.0018763351254165173
43407,17.7,0.0,0.21825974136567172,-0.21825974136567172,0.014657660695360598,0.010993245521520449,0.0,0.0,19.715627670288086,-57.56321716308594,0.0018820952391251922
43408,17.75,0.0,1.1528663344781369e-05,-1.1528663344781369e-05,-0.07637353906738499,0.0,0.061098831253908,0.0,19.716066360473633,-57.5632209777832,0.0018763351254165173
43409,17.8,0.0,0.2182202699863341,-0.2182202699863341,0.014570622692042406,0.010927967019031804,0.0,0.0,19.71497344970703,-57.563201904296875,0.0018820952391251922
43410,17.85,0.0,1.1088193473352701e-05,-1.1088193473352701e-05,-0.07645772163725739,0.0,0.06116617730980592,0.0,19.715412139892578,-57.56320571899414,0.0018763351254165173
43411,17.9,0.0,0.2183602881944056,-0.2183602881944056,0.014463273212815868,0.0108474549096119,0.0,0.0,19.714319229125977,-57.56318664550781,0.0018820952391251922
43412,17.95,0.0,1.1310065222174599e-05,-1.1310065222174599e-05,-0.07661515172755932,0.0,0.06129212138204746,0.0,19.714757919311523,-57.56319046020508,0.001876296941190958
43413,18.0,0.0,0.21839536183044833,-0.21839536183044833,0.014368392564739632,0.010776294423554725,0.0,0.0,19.713661193847656,-57.56317138671875,0.0018820952391251922
43414,18.05,0.0,1.1565571488043776e-05,-1.1565571488043776e-05,-0.0767294172458644,0.0,0.06138353379669153,0.0,19.714101791381836,-57.56317901611328,0.001876296941190958
43415,18.1,0.0,0.21849406004249985,-0.21849406004249985,0.014266213832578742,0.010699660374434056,0.0,0.0,19.71300506591797,-57.56315612792969,0.0018821334233507514
43416,18.15,0.0,1.0457032623867378e-05,-1.0457032623867378e-05,-0.07686963180289627,0.0,0.06149570544231702,0.0,19.713443756103516,-57.56316375732422,0.0018763351254165173
43417,18.2,0.0,0.21861518434084928,-0.21861518434084928,0.014169010698845375,0.010626758024134032,0.0,0.0,19.712345123291016,-57.56314468383789,0.0018821334233507514
43418,18.25,0.0,1.0412702101255597e-05,-1.0412702101255597e-05,-0.07701561841379086,0.0,0.06161249473103269,0.0,19.712783813476562,-57.563148498535156,0.0018763351254165173
43419,18.3,0.0,0.21864180205103698,-0.21864180205103698,0.014074685702948985,0.010556014277211739,0.0,0.0,19.711685180664062,-57.56312942504883,0.0018821334233507514
43420,18.35,0.0,1.1811593991255829e-05,-1.1811593991255829e-05,-0.07712677900931429,0.0,0.061701423207451436,0.0,19.71212387084961,-57.563133239746094,0.001876296941190958
43421,18.4,0.0,0.21872217674185673,-0.21872217674185673,0.01397127191019315,0.010478453932644863,0.0,0.0,19.711023330688477,-57.563114166259766,0.0018820952391251922
43422,18.45,0.0,1.2104190903661177e-05,-1.2104190903661177e-05,-0.07726093594296604,0.0,0.06180874875437284,0.0,19.711462020874023,-57.56311798095703,0.001876296941190958
43423,18.5,0.0,0.21879124979068884,-0.21879124979068884,0.013871510431040953,0.010403632823280714,0.0,0.0,19.71036148071289,-57.5630989074707,0.0018820952391251922
43424,18.55,0.0,1.1622828211347351e-05,-1.1622828211347351e-05,-0.07738962989224007,0.0,0.06191170391379206,0.0,19.710798263549805,-57.56310272216797,0.001876296941190958
43425,18.6,0.0,0.2188972997888384,-0.2188972997888384,0.013771626423961014,0.01032871981797076,0.0,0.0,19.709697723388672,-57.56308364868164,0.0018820952391251922
43426,18.65,0.0,1.2423314928120108e-05,-1.2423314928120108e-05,-0.07753157551302657,0.0,0.06202526041042126,0.0,19.710134506225586,-57.56309127807617,0.001876296941190958
43427,18.7,0.0,0.2189856985113794,-0.2189856985113794,0.013674809561810412,0.010256107171357809,0.0,0.0,19.70903205871582,-57.56306838989258,0.0018820952391251922
43428,18.75,0.0,1.0946232894794561e-05,-1.0946232894794561e-05,-0.07766547499328133,0.0,0.062132379994625064,0.0,19.709468841552734,-57.56307601928711,0.0018763351254165173
43429,18.8,0.0,0.21908004277825924,-0.21908004277825924,0.013577937657177908,0.01018345324288343,0.0,0.0,19.708364486694336,-57.56305694580078,0.0018821334233507514
43430,18.85,0.0,1.406199102540015e-05,-1.406199102540015e-05,-0.0778021339698842,0.0,0.06224170717590736,0.0,19.70880126953125,-57.56306076049805,0.001876296941190958
43431,18.9,0.0,0.21952922951385692,-0.21952922951385692,0.013479688021790861,0.010109766016343145,0.0,0.0,19.707691192626953,-57.56304168701172,0.0018823622958734632
43432,18.95,0.0,1.2242830678942096e-05,-1.2242830678942096e-05,-0.07806261543111111,0.0,0.06245009234488889,0.0,19.708126068115234,-57.563045501708984,0.0018762587569653988
43433,19.0,0.0,0.21920667064126975,-0.21920667064126975,0.013418725436291985,0.01006404407721899,0.0,0.0,19.707021713256836,-57.563026428222656,0.0018823242280632257
43434,19.05,0.0,1.4878806095786077e-05,-1.4878806095786077e-05,-0.07803542547620015,0.0,0.06242834038096012,0.0,19.70745849609375,-57.56303024291992,0.0018762206891551614
43435,19.1,0.0,0.2194783685220131,-0.2194783685220131,0.013287888086034389,0.009965916064525793,0.0,0.0,19.706350326538086,-57.56300735473633,0.0018822860438376665
43436,19.15,0.0,1.4375398222310481e-05,-1.4375398222310481e-05,-0.07825015475265171,0.0,0.06260012380212136,0.0,19.706787109375,-57.563011169433594,0.0018761825049296021
43437,19.2,0.0,0.21947284777408302,-0.21947284777408302,0.01320054349764068,0.00990040762323051,0.0,0.0,19.705678939819336,-57.562992095947266,0.0018822860438376665
43438,19.25,0.0,1.1052534573561963e-05,-1.1052534573561963e-05,-0.07834690364784433,0.0,0.06267752291827547,0.0,19.706113815307617,-57.56299591064453,0.001876411377452314
43439,19.3,0.0,0.2192615658988964,-0.2192615658988964,0.013096943702279394,0.009822707776709546,0.0,0.0,19.705005645751953,-57.5629768371582,0.0018822097918018699
43440,19.35,0.0,1.094734078345367e-05,-1.094734078345367e-05,-0.07838043401085262,0.0,0.0627043472086821,0.0,19.705442428588867,-57.56298065185547,0.0018763731932267547
43441,19.4,0.0,0.21955061220737562,-0.21955061220737562,0.012967294720913992,0.009725471040685494,0.0,0.0,19.704330444335938,-57.56296157836914,0.0018822097918018699
43442,19.45,0.0,1.1924895744474331e-05,-1.1924895744474331e-05,-0.0786014162892595,0.0,0.0628811330314076,0.0,19.70476722717285,-57.56296920776367,0.0018763731932267547
43443,19.5,0.0,0.21957053442223548,-0.21957053442223548,0.01288105829364146,0.009660793720231094,0.0,0.0,19.703655242919922,-57.56294631958008,0.0018822097918018699
43444,19.55,0.0,1.128329931435528e-05,-1.128329931435528e-05,-0.07870613904586565,0.0,0.06296491123669253,0.0,19.704090118408203,-57.56295394897461,0.0018763351254165173
43445,19.6,0.0,0.2197472427292109,-0.2197472427292109,0.012779504789144112,0.009584628591858085,0.0,0.0,19.70297622680664,-57.56293487548828,0.0018821716075763106
43446,19.65,0.0,1.1197737190198391e-05,-1.1197737190198391e-05,-0.07887392395315787,0.0,0.0630991391625263,0.0,19.703411102294922,-57.56293869018555,0.0018763351254165173
43447,19.7,0.0,0.21972329056819792,-0.21972329056819792,0.012689297477933629,0.009516973108450223,0.0,0.0,19.70229721069336,-57.56291961669922,0.0018821716075763106
43448,19.75,0.0,1.1165987906317224e-05,-1.1165987906317224e-05,-0.07896559551602883,0.0,0.06317247641282307,0.0,19.70273208618164,-57.562923431396484,0.0018762587569653988
43449,19.8,0.0,0.21989259344127005,-0.21989259344127005,0.012581952358267243,0.009436464268700432,0.0,0.0,19.701616287231445,-57.562904357910156,0.0018821334233507514
43450,19.85,0.0,1.1115111720810864e-05,-1.1115111720810864e-05,-0.07913355107806588,0.0,0.06330684086245271,0.0,19.702051162719727,-57.56290817260742,0.0018762587569653988
43451,19.9,0.0,0.21989273894840672,-0.21989273894840672,0.012489574759589263,0.009367181069691947,0.0,0.0,19.7009334564209,-57.562889099121094,0.0018821334233507514
43452,19.95,0.0,1.085755820767071e-05,-1.085755820767071e-05,-0.07923478079574553,0.0,0.06338782463659642,0.0,19.70136833190918,-57.56289291381836,0.0018762587569653988
43453,20.0,0.0,0.22004392858232927,-0.22004392858232927,0.012384114224203352,0.009288085668152514,0.0,0.0,19.70024871826172,-57.56287384033203,0.0018821334233507514
